date,close,adj_close,volume
2014-07-14,44.44,34.89,5310600
2014-07-21,43.33,34.02,6093600
2014-07-28,42.89,33.67,3710200
2014-08-04,43.45,34.24,2991400
2014-08-11,44.16,34.80,2562400
2014-08-18,44.48,35.05,3190900
2014-08-25,44.95,35.42,2285800
2014-09-01,45.32,35.72,2176900
2014-09-08,45.38,35.76,1982600
2014-09-15,45.87,36.15,2356500
2014-09-22,45.65,35.98,2153300
2014-09-29,45.81,36.10,2799100
2014-10-06,45.25,35.66,3488200
2014-10-13,46.23,36.43,4377800
2014-10-20,44.04,34.71,9882700
2014-10-27,45.94,36.21,3540900
2014-11-03,48.86,38.65,3917200
2014-11-10,47.40,37.49,3303000
2014-11-17,47.27,37.39,3308200
2014-11-24,48.43,38.30,1798100
2014-12-01,48.35,38.24,2950800
2014-12-08,48.53,38.38,3038000
2014-12-15,48.62,38.46,3557200
2014-12-22,49.54,39.18,1190500
2014-12-29,50.11,39.63,1927900
2015-01-05,52.35,41.41,3696300
2015-01-12,52.16,41.26,2329900
2015-01-19,54.13,42.81,2758400
2015-01-26,52.51,41.53,3573300
2015-02-02,53.70,42.47,3284500
2015-02-09,48.22,38.14,9849100
2015-02-16,49.22,38.93,4618600
2015-02-23,47.52,37.71,3867300
2015-03-02,47.19,37.45,4871900
2015-03-09,48.39,38.40,3122900
2015-03-16,49.11,38.97,2739000
2015-03-23,48.79,38.72,2821600
2015-03-30,48.80,38.73,2085900
2015-04-06,49.12,38.98,2867100
2015-04-13,48.65,38.61,3041300
2015-04-20,52.98,42.04,7971800
2015-04-27,50.56,40.12,5516800
2015-05-04,50.69,40.36,3225700
2015-05-11,51.39,40.92,2620800
2015-05-18,52.27,41.62,2938000
2015-05-25,51.57,41.06,2067800
2015-06-01,52.91,42.13,2458100
2015-06-08,54.37,43.29,3608700
2015-06-15,54.87,43.69,3640600
2015-06-22,55.33,44.05,2474000
2015-06-29,53.88,42.90,2247700
2015-07-06,54.18,43.14,2623300
2015-07-13,53.54,42.63,3144100
2015-07-20,55.72,44.36,5959500
2015-07-27,57.74,45.97,3493100
2015-08-03,56.52,45.16,2969400
2015-08-10,57.10,45.62,3049200
2015-08-17,53.97,43.12,2275600
2015-08-24,55.52,44.36,4290900
2015-08-31,53.45,42.70,3451500
2015-09-07,54.35,43.42,1356600
2015-09-14,53.64,42.86,2767900
2015-09-21,54.54,43.58,2017900
2015-09-28,54.07,43.20,2016800
2015-10-05,54.59,43.62,2547100
2015-10-12,52.68,42.09,3759100
2015-10-19,50.71,40.52,5140900
2015-10-26,48.20,38.51,6928400
2015-11-02,48.03,38.53,3111300
2015-11-09,45.49,36.50,2852400
2015-11-16,47.43,38.05,2882400
2015-11-23,48.03,38.53,1704100
2015-11-30,47.17,37.84,3307000
2015-12-07,45.93,36.85,2976900
2015-12-14,46.06,36.95,2188300
2015-12-21,46.46,37.27,1532100
2015-12-28,46.11,36.99,1220300
2016-01-04,45.71,36.67,5473700
2016-01-11,46.45,37.27,3938200
2016-01-18,47.34,37.98,4100200
2016-01-25,48.30,38.75,3815900
2016-02-01,47.29,37.94,3351900
2016-02-08,48.23,38.69,3641700
2016-02-15,49.30,39.55,5902300
2016-02-22,50.29,40.51,3839800
2016-02-29,51.85,41.76,3619100
2016-03-07,53.50,43.09,5287900
2016-03-14,53.42,43.03,3899300
2016-03-21,52.24,42.08,2389300
2016-03-28,53.48,43.08,3462800
2016-04-04,51.55,41.52,2638100
2016-04-11,51.32,41.34,3036300
2016-04-18,50.84,40.95,4248700
2016-04-25,51.01,41.09,4312800
2016-05-02,50.77,40.89,5073900
2016-05-09,49.54,40.06,4025200
2016-05-16,48.81,39.47,4596800
2016-05-23,50.10,40.51,2761400
2016-05-30,49.87,40.33,1942700
2016-06-06,50.45,40.80,2076900
2016-06-13,49.19,39.78,2735300
2016-06-20,48.97,39.60,3516200
2016-06-27,47.74,38.61,5131700
2016-07-04,49.70,40.19,2681800
2016-07-11,50.95,41.20,2828100
2016-07-18,52.84,42.73,2639200
2016-07-25,51.73,41.83,9096400
2016-08-01,50.77,41.06,4260000
2016-08-08,51.11,41.53,3480100
2016-08-15,52.11,42.34,3507900
2016-08-22,52.31,42.50,2046500
2016-08-29,51.28,41.67,2558600
2016-09-05,49.83,40.49,1620600
2016-09-12,49.72,40.40,2278200
2016-09-19,52.50,42.66,3963800
2016-09-26,50.06,40.67,3803200
2016-10-03,50.41,40.96,3080800
2016-10-10,51.30,41.68,3492500
2016-10-17,50.35,40.91,2903300
2016-10-24,52.96,43.03,7362200
2016-10-31,52.02,42.27,3904200
2016-11-07,57.96,47.31,6307400
2016-11-14,57.92,47.28,8375800
2016-11-21,59.87,48.87,2024200
2016-11-28,60.48,49.37,3737400
2016-12-05,63.31,51.68,4242400
2016-12-12,62.54,51.05,4969200
2016-12-19,60.83,49.65,3054600
2016-12-26,59.88,48.88,1685200
2017-01-02,58.35,47.63,4002800
