date,close,adj_close,volume
2011-07-18,17.59,13.42,2465800
2011-07-25,16.52,12.60,2780700
2011-08-01,15.06,11.49,9378000
2011-08-08,14.49,11.06,7478400
2011-08-15,13.11,10.00,4936900
2011-08-22,13.46,10.27,6680700
2011-08-29,13.65,10.41,6201500
2011-09-05,13.37,10.20,4729800
2011-09-12,14.38,11.04,4876400
2011-09-19,13.90,10.67,5554200
2011-09-26,13.22,10.15,7152800
2011-10-03,12.90,9.90,8861100
2011-10-10,13.92,10.68,5779500
2011-10-17,13.61,10.45,6074000
2011-10-24,14.58,11.19,4125900
2011-10-31,14.36,11.02,7329200
2011-11-07,14.25,10.94,3467600
2011-11-14,13.34,10.24,3391600
2011-11-21,12.39,9.51,2822100
2011-11-28,14.07,10.80,6098700
2011-12-05,14.71,11.29,6609000
2011-12-12,14.21,10.97,3463100
2011-12-19,15.03,11.60,3679400
2011-12-26,14.90,11.50,1635000
2012-01-02,15.24,11.76,3308700
2012-01-09,15.30,11.81,2337600
2012-01-16,15.65,12.08,3502500
2012-01-23,15.41,11.89,3395700
2012-01-30,15.99,12.34,4010400
2012-02-06,15.85,12.23,2537100
2012-02-13,16.40,12.66,3728900
2012-02-20,16.82,12.98,7868400
2012-02-27,16.35,12.62,4832000
2012-03-05,16.74,12.92,3530500
2012-03-12,16.71,12.97,3078600
2012-03-19,16.62,12.90,3018500
2012-03-26,16.64,12.91,5126700
2012-04-02,16.41,12.73,2147800
2012-04-09,16.59,12.87,2756600
2012-04-16,16.36,12.69,2861700
2012-04-23,17.27,13.40,4945700
2012-04-30,18.47,14.33,7439700
2012-05-07,18.49,14.35,5389600
2012-05-14,17.31,13.43,3690100
2012-05-21,18.03,13.99,3474000
2012-05-28,17.38,13.49,3063500
2012-06-04,17.77,13.79,4530800
2012-06-11,17.94,13.99,4500900
2012-06-18,17.62,13.74,3244900
2012-06-25,18.40,14.35,3109600
2012-07-02,18.26,14.24,2299300
2012-07-09,18.24,14.23,2963400
2012-07-16,17.86,13.93,3232400
2012-07-23,18.01,14.05,3405400
2012-07-30,17.36,13.54,7637200
2012-08-06,17.49,13.64,2479900
2012-08-13,17.32,13.51,3272800
2012-08-20,17.11,13.34,4510400
2012-08-27,17.17,13.39,2034600
2012-09-03,17.72,13.82,3323000
2012-09-10,17.11,13.41,3766800
2012-09-17,17.15,13.44,4431700
2012-09-24,17.10,13.40,3466000
2012-10-01,17.14,13.44,4299800
2012-10-08,17.09,13.40,2741200
2012-10-15,16.78,13.15,2726000
2012-10-22,16.19,12.69,4696500
2012-10-29,17.15,13.44,4878500
2012-11-05,16.72,13.11,3931300
2012-11-12,16.33,12.80,2880800
2012-11-19,16.61,13.02,1774800
2012-11-26,16.61,13.02,3039100
2012-12-03,16.11,12.63,4735600
2012-12-10,16.67,13.14,3052500
2012-12-17,16.79,13.24,3632600
2012-12-24,16.60,13.09,1643000
2012-12-31,18.00,14.19,3232300
2013-01-07,17.78,14.02,4135300
2013-01-14,18.36,14.47,4067000
2013-01-21,17.60,13.87,3824300
2013-01-28,17.83,14.05,3768100
2013-02-04,17.66,13.92,2859100
2013-02-11,17.11,13.49,4534900
2013-02-18,19.00,14.98,10160600
2013-02-25,19.59,15.44,6732000
2013-03-04,19.61,15.46,6050700
2013-03-11,19.61,15.55,4008300
