date,close,adj_close,volume
2011-06-06,23.12,18.25,3989800
2011-06-13,23.80,18.78,3597700
2011-06-20,24.79,19.56,5423700
2011-06-27,25.78,20.34,3371400
2011-07-04,26.13,20.62,1769600
2011-07-11,25.47,20.10,2452300
2011-07-18,25.82,20.38,1915600
2011-07-25,26.87,21.21,6443000
2011-08-01,25.37,20.02,5971900
2011-08-08,25.88,20.42,6131800
2011-08-15,25.02,19.75,5825100
2011-08-22,26.98,21.29,5700100
2011-08-29,26.86,21.20,5734300
2011-09-05,26.87,21.21,3930100
2011-09-12,28.28,22.32,5559200
2011-09-19,28.16,22.22,4664800
2011-09-26,27.25,21.51,4627800
2011-10-03,26.63,21.02,5102100
2011-10-10,28.32,22.35,5393700
2011-10-17,32.25,25.45,11539300
2011-10-24,32.15,25.37,6641800
2011-10-31,32.01,25.26,3955600
2011-11-07,32.37,25.55,3342100
2011-11-14,32.50,25.65,4025900
2011-11-21,30.51,24.08,2636700
2011-11-28,33.56,26.48,4778000
2011-12-05,34.70,27.38,4142100
2011-12-12,33.30,26.28,5032500
2011-12-19,33.87,26.73,2166700
2011-12-26,33.95,26.79,1298300
2012-01-02,33.30,26.28,2595600
2012-01-09,33.76,26.64,2772400
2012-01-16,32.00,25.25,3624400
2012-01-23,32.31,25.50,3549700
2012-01-30,33.87,26.73,2288100
2012-02-06,32.46,25.62,2082000
2012-02-13,32.97,26.02,3301500
2012-02-20,33.20,26.20,2126500
2012-02-27,37.85,29.87,12102400
2012-03-05,39.83,31.43,4351700
2012-03-12,39.96,31.54,2668000
2012-03-19,36.25,30.91,10575000
2012-03-26,36.30,30.95,4061300
2012-04-02,36.33,30.98,2679000
2012-04-09,35.49,30.26,4006400
2012-04-16,35.32,30.12,4089000
2012-04-23,37.15,31.68,5019100
2012-04-30,32.64,27.83,13675100
2012-05-07,33.65,28.69,7898300
2012-05-14,29.96,25.55,6545800
2012-05-21,30.81,26.27,4566400
2012-05-28,28.90,24.64,3494600
2012-06-04,29.94,25.53,3516200
2012-06-11,29.37,25.04,3152200
2012-06-18,29.52,25.17,3891000
2012-06-25,30.91,26.36,3087700
2012-07-02,30.47,25.98,1427900
2012-07-09,31.81,27.13,2235800
2012-07-16,32.69,27.88,3437600
2012-07-23,33.85,28.87,4407000
2012-07-30,34.46,29.39,2573800
2012-08-06,34.09,29.07,1670200
2012-08-13,36.05,30.74,2961900
2012-08-20,35.54,30.31,2133200
2012-08-27,35.44,30.22,1710300
2012-09-03,36.16,30.83,1304800
2012-09-10,34.17,29.14,2887900
2012-09-17,34.69,29.58,2619300
2012-09-24,37.70,32.15,5241400
2012-10-01,37.78,32.22,2620500
2012-10-08,37.70,32.15,2516700
2012-10-15,40.17,34.25,8531200
2012-10-22,40.49,34.53,3278800
2012-10-29,40.52,34.55,1947100
2012-11-05,39.84,33.97,2732000
2012-11-12,40.00,34.11,2933400
2012-11-19,41.69,35.55,1015800
2012-11-26,41.60,35.47,2549100
2012-12-03,41.77,35.62,2244300
2012-12-10,42.14,35.93,2225700
2012-12-17,42.90,36.58,2475700
2012-12-24,42.63,36.35,1416500
2012-12-31,45.31,38.64,2024300
2013-01-07,45.16,38.51,2015100
2013-01-14,46.05,39.27,2017600
2013-01-21,46.40,39.57,2176100
2013-01-28,47.77,40.74,1919500
2013-02-04,46.73,39.85,2674000
2013-02-11,45.37,38.69,3023200
2013-02-18,46.07,39.29,1908700
2013-02-25,48.27,41.16,4509900
2013-03-04,49.74,42.42,2755400
2013-03-11,49.82,42.65,2201000
2013-03-18,51.19,43.83,3002300
2013-03-25,51.44,44.04,1261500
2013-04-01,50.55,43.28,2646200
2013-04-08,51.86,44.40,2403900
2013-04-15,50.58,43.31,2515500
2013-04-22,52.38,44.85,1902600
2013-04-29,55.98,47.93,4663200
2013-05-06,58.02,49.68,4295900
2013-05-13,57.57,49.29,2880600
2013-05-20,58.72,50.28,3844300
2013-05-27,59.27,50.75,12798100
2013-06-03,60.53,51.82,4965700
2013-06-10,59.59,51.19,2397400
2013-06-17,57.50,49.40,3301800
2013-06-24,58.15,49.95,7559800
2013-07-01,61.01,52.41,2428600
2013-07-08,63.33,54.40,2291300
2013-07-15,63.58,54.62,2339700
2013-07-22,62.36,53.57,8248500
2013-07-29,63.15,54.25,2924000
2013-08-05,62.77,53.92,2885400
2013-08-12,61.46,52.80,2585400
2013-08-19,62.22,53.45,1503300
2013-08-26,61.44,52.78,1764400
2013-09-02,61.58,52.90,1756400
2013-09-09,66.12,56.98,2705300
2013-09-16,66.74,57.51,1778800
2013-09-23,67.55,58.21,1756000
2013-09-30,68.73,59.23,4472700
2013-10-07,68.36,58.91,3591000
2013-10-14,67.05,57.78,5391700
2013-10-21,67.51,58.17,3056500
2013-10-28,66.89,57.64,1993000
2013-11-04,67.60,58.25,1570300
2013-11-11,68.84,59.32,1699000
2013-11-18,69.75,60.10,2170400
2013-11-25,69.13,59.57,1147700
2013-12-02,69.78,60.13,1942500
2013-12-09,69.19,59.79,2160500
2013-12-16,68.95,59.59,2384000
2013-12-23,70.20,60.67,1363400
2013-12-30,68.98,59.61,1424200
2014-01-06,71.21,61.54,3338200
2014-01-13,71.65,61.92,2702800
2014-01-20,71.18,61.51,2534500
2014-01-27,70.61,61.02,3369200
2014-02-03,69.50,60.06,4247400
2014-02-10,72.18,62.38,2009600
2014-02-17,73.25,63.30,1937400
2014-02-24,79.06,68.32,5280700
2014-03-03,79.34,68.57,2420300
2014-03-10,79.56,68.97,2330300
2014-03-17,77.53,67.21,2450800
2014-03-24,76.23,66.09,2228600
2014-03-31,75.43,65.39,2197000
2014-04-07,72.71,63.04,2728700
2014-04-14,74.28,64.40,1382100
2014-04-21,73.76,63.95,1481700
2014-04-28,72.99,63.28,3051500
2014-05-05,71.20,61.73,2399800
2014-05-12,71.53,62.01,1560900
2014-05-19,72.90,63.20,1609900
2014-05-26,72.45,62.81,1116200
2014-06-02,73.91,64.08,1113400
2014-06-09,72.54,63.10,1220100
2014-06-16,71.80,62.46,2607200
2014-06-23,72.98,63.49,2263700
2014-06-30,73.63,64.05,1442300
2014-07-07,73.58,64.01,1551700
2014-07-14,73.23,63.70,1897800
2014-07-21,74.23,64.57,3239100
2014-07-28,70.17,61.04,2408500
2014-08-04,72.06,62.69,2561800
2014-08-11,74.55,64.85,1553100
2014-08-18,74.03,64.40,1235100
2014-08-25,75.45,65.64,1090500
2014-09-01,76.43,66.49,997800
2014-09-08,76.03,66.36,1335300
2014-09-15,77.00,67.20,1818100
2014-09-22,77.27,67.44,1341400
2014-09-29,77.70,67.81,3406000
2014-10-06,76.41,66.69,2317000
2014-10-13,84.84,74.05,6246100
2014-10-20,87.68,76.53,3066900
2014-10-27,88.79,77.49,1865600
2014-11-03,90.80,79.25,2136900
2014-11-10,91.46,79.82,1460600
2014-11-17,92.70,80.91,1571100
2014-11-24,93.85,81.91,990100
2014-12-01,94.89,82.82,1862400
2014-12-08,95.07,83.20,1340100
2014-12-15,95.69,83.74,2364600
2014-12-22,95.45,83.53,943800
2014-12-29,94.29,82.52,1369100
2015-01-05,100.50,87.95,3308600
2015-01-12,98.49,86.19,4014600
2015-01-19,98.10,85.85,1592700
2015-01-26,99.05,86.68,2196500
2015-02-02,99.86,87.39,1525500
2015-02-09,100.00,87.51,1324100
2015-02-16,102.50,89.70,1330400
2015-02-23,101.53,88.85,4232200
2015-03-02,100.87,88.27,2072900
2015-03-09,99.72,87.54,2087200
2015-03-16,104.63,91.85,1980100
2015-03-23,101.05,88.71,1393000
2015-03-30,100.99,88.66,1156500
2015-04-06,100.50,88.23,2434700
2015-04-13,99.24,87.12,2254000
2015-04-20,113.96,100.04,4759800
2015-04-27,108.34,95.11,2580700
2015-05-04,109.13,95.80,1958800
2015-05-11,110.34,96.86,1642200
2015-05-18,109.03,95.71,1081100
2015-05-25,108.66,95.39,1517000
2015-06-01,110.00,96.57,2744400
2015-06-08,112.29,98.85,1591900
2015-06-15,111.91,98.51,1260700
2015-06-22,114.90,101.15,2403900
2015-06-29,113.88,100.25,1969400
2015-07-06,115.92,102.04,2227000
2015-07-13,110.04,96.87,5340300
2015-07-20,110.96,97.68,2904500
2015-07-27,113.84,100.21,1921300
2015-08-03,113.43,99.85,1988800
2015-08-10,114.17,100.50,1834000
2015-08-17,104.48,91.97,2828000
2015-08-24,108.41,95.43,2930000
2015-08-31,105.50,92.87,2397100
2015-09-07,110.22,97.31,1706200
2015-09-14,111.68,98.60,2221800
2015-09-21,112.95,99.72,1886000
2015-09-28,106.88,94.36,4139100
2015-10-05,105.38,93.03,7423500
2015-10-12,106.22,93.77,3009900
2015-10-19,104.10,91.90,2476700
2015-10-26,106.67,94.17,3321100
2015-11-02,104.44,92.20,2512500
2015-11-09,101.62,89.71,2200200
2015-11-16,105.02,92.72,2288300
2015-11-23,108.65,95.92,1470700
2015-11-30,109.83,96.96,2640900
2015-12-07,108.64,96.18,3292600
2015-12-14,108.84,96.36,3751100
2015-12-21,109.54,96.98,2759800
2015-12-28,111.25,98.49,3380000
2016-01-04,108.97,96.48,4543600
2016-01-11,104.16,92.22,5843600
2016-01-18,111.60,98.80,4467400
2016-01-25,113.93,100.87,3093500
2016-02-01,110.37,97.72,3692200
2016-02-08,109.50,96.95,4690600
2016-02-15,112.87,99.93,3945400
2016-02-22,134.39,118.98,11198800
2016-02-29,132.99,117.74,7043700
2016-03-07,131.72,116.95,4346700
2016-03-14,130.81,116.14,3337900
2016-03-21,128.74,114.31,2642500
2016-03-28,133.47,118.51,3384300
2016-04-04,137.05,121.68,3572000
2016-04-11,138.62,123.08,2513400
2016-04-18,132.41,117.56,3405700
2016-04-25,120.88,107.33,8790200
2016-05-02,119.31,105.93,5072200
2016-05-09,121.95,108.28,3449400
2016-05-16,123.06,109.26,3508200
2016-05-23,122.18,108.48,4976100
2016-05-30,122.21,108.51,5463500
2016-06-06,126.25,112.10,3316200
2016-06-13,127.29,113.36,2832100
2016-06-20,124.97,111.29,3134000
2016-06-27,132.59,118.08,4474800
2016-07-04,135.11,120.32,2942500
2016-07-11,135.70,120.85,3347000
2016-07-18,148.78,132.50,7090800
2016-07-25,147.30,131.18,3429500
2016-08-01,146.18,130.18,2019800
2016-08-08,146.13,130.14,1287300
2016-08-15,147.28,131.16,2203100
2016-08-22,148.35,132.11,2706900
2016-08-29,151.00,134.47,2020000
2016-09-05,146.13,130.14,1716600
2016-09-12,150.03,133.95,3076300
2016-09-19,154.26,137.73,2623500
2016-09-26,151.85,135.57,2095100
2016-10-03,150.84,134.67,1993700
2016-10-10,151.12,134.92,3506400
2016-10-17,166.36,148.53,8703900
2016-10-24,167.92,149.92,2693300
2016-10-31,166.76,148.89,2930300
2016-11-07,159.62,142.51,4498400
2016-11-14,164.31,146.70,3661400
2016-11-21,172.26,153.80,1573300
2016-11-28,168.00,149.99,2257400
2016-12-05,163.57,146.04,3117000
2016-12-12,160.04,143.22,3234300
2016-12-19,161.57,144.59,1975800
2016-12-26,159.24,142.51,1361900
2017-01-02,163.49,146.31,2507600
2017-01-09,167.16,149.60,3094200
2017-01-16,167.87,150.23,1788900
2017-01-23,172.02,153.94,2264500
2017-01-30,175.89,157.41,4044100
2017-02-06,186.37,166.79,4595300
2017-02-13,187.93,168.18,2697600
2017-02-20,186.28,166.71,3695000
2017-02-27,189.04,169.18,5910500
2017-03-06,186.73,167.11,3008700
2017-03-13,184.83,165.82,3857100
2017-03-20,182.95,164.13,4124900
2017-03-27,184.30,165.34,2616500
2017-04-03,175.16,157.14,5123100
2017-04-10,174.04,156.14,3307000
2017-04-17,179.30,160.86,4234300
2017-04-24,181.39,162.73,6355000
2017-05-01,193.12,173.25,4252900
2017-05-08,195.28,175.19,2859900
2017-05-15,195.80,175.66,3596800
2017-05-22,207.05,185.75,3690100
2017-05-29,218.05,195.62,2834000
2017-06-05,206.19,184.98,3650700
2017-06-12,210.84,189.58,4171500
2017-06-19,217.05,195.16,3120000
2017-06-26,211.53,190.20,3114800
2017-07-03,212.32,190.91,1828100
2017-07-10,209.21,188.11,3500400
2017-07-17,213.22,191.72,3937400
2017-07-24,183.09,164.63,11330400
2017-07-31,196.79,176.95,7335000
2017-08-07,192.86,173.41,4725800
2017-08-14,188.66,169.64,6172300
2017-08-21,178.73,160.71,5806000
2017-08-28,183.59,165.08,4653900
2017-09-04,186.43,167.63,3094100
2017-09-11,194.68,175.48,5889200
2017-09-18,197.21,177.76,5099000
2017-09-25,198.55,178.96,3689400
2017-10-02,205.39,185.13,5141900
2017-10-09,192.98,173.94,11380000
2017-10-16,186.11,167.75,7426400
2017-10-23,184.68,166.46,4917000
2017-10-30,177.94,160.39,5488600
2017-11-06,173.33,156.23,7753700
2017-11-13,178.65,161.03,4764900
2017-11-20,177.34,159.85,2665900
2017-11-27,184.62,166.41,7229000
2017-12-04,183.91,165.77,5089500
2017-12-11,185.04,167.21,5023700
2017-12-18,192.87,174.29,4832800
2017-12-25,188.96,170.76,2511500
2018-01-01,200.30,181.00,4270100
2018-01-08,211.15,190.81,7112100
2018-01-15,213.54,192.97,3325700
2018-01-22,216.78,195.90,4349000
2018-01-29,214.38,193.73,3493500
2018-02-05,206.09,186.24,5906300
2018-02-12,220.74,199.47,5934400
2018-02-19,228.85,206.80,10985800
2018-02-26,223.10,201.61,4305600
2018-03-05,230.26,208.08,3888100
2018-03-12,229.79,208.16,3637500
2018-03-19,226.65,205.31,3438200
2018-03-26,233.56,211.57,3129900
2018-04-02,231.46,209.67,3567900
2018-04-09,230.32,208.64,2072400
2018-04-16,238.93,216.44,2056300
2018-04-23,248.42,225.03,5090700
2018-04-30,248.24,224.87,2868600
2018-05-07,249.91,226.38,2635200
2018-05-14,244.86,221.81,2262200
2018-05-21,250.34,226.77,2179800
2018-05-28,252.85,229.05,2397700
2018-06-04,270.04,244.62,3671600
2018-06-11,277.34,251.74,2580800
2018-06-18,292.39,265.40,3065800
2018-06-25,282.17,256.12,3552900
2018-07-02,279.15,253.38,1715100
2018-07-09,281.40,255.42,2763600
2018-07-16,277.17,251.58,4835100
2018-07-23,260.70,236.63,3434900
2018-07-30,279.50,253.70,3967700
2018-08-06,291.31,264.42,2506500
2018-08-13,285.04,258.73,2809400
2018-08-20,297.95,270.45,2074700
2018-08-27,298.56,271.00,1851600
2018-09-03,294.07,266.92,1902100
2018-09-10,280.05,254.69,2275300
2018-09-17,286.22,260.30,3295300
2018-09-24,294.80,268.10,2586700
2018-10-01,282.91,257.29,1839500
2018-10-08,277.34,252.22,2586400
2018-10-15,267.75,243.50,5936600
2018-10-22,261.24,237.58,3178000
2018-10-29,265.30,241.27,3126900
2018-11-05,274.35,249.50,2562900
2018-11-12,264.62,240.66,2907700
2018-11-19,262.50,238.73,2404100
2018-11-26,277.32,252.21,2616000
2018-12-03,258.32,234.93,2195200
2018-12-10,249.01,226.96,2851500
